iter	Passed	Remaining
138	29277	1023853
139	29488	1023667
140	29726	1024395
141	29944	1024450
142	30177	1024975
143	30386	1024702
144	30600	1024604
145	30813	1024447
146	31029	1024385
147	31246	1024386
148	31456	1024138
149	31678	1024256
150	31912	1024785
151	32120	1024461
152	32336	1024413
153	32549	1024251
154	32774	1024463
155	32978	1024039
156	33197	1024039
157	33416	1024074
158	33638	1024178
159	33859	1024243
160	34089	1024587
161	34312	1024723
162	34523	1024478
163	34740	1024428
164	34963	1024523
165	35188	1024717
166	35375	1023760
167	35592	1023695
168	35810	1023685
169	36025	1023538
170	36227	1023066
171	36450	1023169
172	36667	1023083
173	36880	1022913
174	37087	1022544
175	37310	1022641
176	37512	1022166
177	37699	1021272
178	37915	1021184
179	38145	1021445
180	38361	1021340
181	38579	1021296
182	38791	1021078
183	39006	1020958
184	39220	1020784
185	39424	1020378
186	39599	1019200
187	39821	1019263
188	40030	1018982
189	40234	1018571
190	40443	1018277
191	40658	1018159
192	40874	1018050
193	41084	1017794
194	41279	1017176
195	41488	1016885
196	41663	1015796
197	41876	1015614
198	42081	1015249
199	42291	1014992
200	42513	1015039
201	42728	1014917
202	42757	1010371
203	42972	1010277
204	43182	1010038
205	43388	1009719
206	43605	1009674
207	43805	1009213
208	43842	1005022
209	44073	1005288
210	44256	1004466
211	44454	1003995
212	44650	1003485
213	44836	1002737
214	44869	998600
215	45055	997889
216	45261	997637
217	45447	996917
218	45624	996033
219	45806	995260
220	45982	994355
221	46148	993233
222	46343	992747
223	46543	992377
224	46716	991424
225	46903	990780
226	46941	987001
227	47142	986683
228	47333	986150
229	47518	985489
230	47706	984894
231	47735	981039
232	47919	980388
233	48091	979506
234	48109	975501
235	48125	971477
236	48310	970896
237	48480	970016
238	48657	969280
239	48843	968732
240	49021	968013
241	49212	967573
242	49390	966870
243	49569	966207
244	49742	965414
245	49756	961555
246	49950	961186
247	50127	960511
248	50143	956749
249	50331	956293
250	50499	955457
251	50678	954851
252	50843	953962
253	51027	953450
254	51204	952811
255	51403	952566
256	51580	951939
257	51758	951311
258	51935	950684
259	52126	950297
260	52314	949873
261	52482	949094
262	52671	948692
263	52873	948511
264	53055	947997
265	53243	947571
266	53421	946975
267	53601	946431
268	53780	945853
269	53933	944836
270	54114	944303
271	54279	943503
272	54446	942745
273	54476	939623
274	54634	938725
275	54807	938084
276	54976	937386
277	55180	937269
278	55193	933943
279	55373	933442
280	55549	932881
281	55723	932287
282	55904	931806
283	56081	931263
284	56252	930640
285	56432	930151
286	56601	929489
287	56762	928694
288	56951	928371
289	57140	928038
290	57152	924849
291	57331	924378
292	57511	923911
293	57686	923378
294	57858	922792
295	58034	922280
296	58207	921717
297	58375	921071
298	58546	920488
299	58717	919912
300	58900	919515
301	59068	918879
302	59236	918269
303	59405	917651
304	59433	914883
305	59598	914232
306	59757	913494
307	59926	912913
308	60101	912417
309	60279	911966
310	60442	911304
311	60596	910498
312	60781	910162
313	60960	909747
314	61107	908857
315	61303	908690
316	61481	908254
317	61667	907954
318	61850	907597
319	62024	907108
320	62208	906776
321	62383	906311
322	62558	905843
323	62587	903274
324	62749	902621
325	62931	902275
326	63089	901579
327	63245	900857
328	63405	900198
329	63573	899664
330	63752	899272
331	63926	898826
332	64097	898324
333	64274	897914
334	64437	897322
335	64471	894926
336	64649	894543
337	64829	894191
338	64988	893540
339	65166	893170
340	65342	892755
341	65502	892131
342	65676	891709
343	65841	891162
344	66008	890635
345	66185	890251
346	66370	889982
347	66550	889633
348	66712	889050
349	66874	888480
350	67058	888195
351	67237	887834
352	67403	887326
353	67566	886767
354	67730	886220
355	67885	885561
356	68063	885212
357	68257	885063
358	68274	882617
359	68445	882186
360	68615	881740
361	68786	881302
362	68966	880984
363	69149	880709
364	69324	880326
365	69503	879998
366	69519	877612
367	69540	875299
368	69554	872917
369	69721	872463
370	69883	871941
371	70063	871650
372	70222	871093
373	70242	868830
374	70415	868458
375	70582	868019
376	70752	867615
377	70950	867542
378	71130	867264
379	71321	867124
380	71494	866758
381	71667	866385
382	71832	865933
383	71993	865425
384	72004	863121
385	72191	862929
386	72388	862862
387	72562	862518
388	72735	862166
389	72910	861840
390	72933	859720
391	73128	859635
392	73289	859145
393	73454	858714
394	73626	858352
395	73797	857988
396	73962	857555
397	74127	857125
398	74280	856547
399	74454	856223
400	74622	855834
401	74798	855529
402	74951	854972
403	75121	854595
404	75307	854412
405	75351	852620
406	75498	852001
407	75668	851641
408	75852	851440
409	76049	851383
410	76206	850879
411	76368	850438
412	76537	850062
413	76722	849876
414	76885	849443
415	77047	848998
416	77198	848437
417	77209	846349
418	77400	846228
419	77565	845831
420	77717	845295
421	77890	844987
422	78059	844633
423	78240	844405
424	78413	844098
425	78606	844007
426	78776	843661
427	78957	843446
428	79126	843090
429	79310	842901
430	79332	840995
431	79489	840525
432	79672	840329
433	79844	840019
434	80027	839826
435	80179	839313
436	80198	837408
437	80381	837217
438	80546	836841
439	80707	836418
440	80886	836191
441	81057	835881
442	81235	835638
443	81419	835463
444	81597	835230
445	81781	835052
446	81970	834930
447	82148	834690
448	82333	834518
449	82516	834333
450	82533	832470
451	82559	830711
452	82741	830518
453	82759	828686
454	82920	828289
455	83082	827911
456	83264	827725
457	83438	827458
458	83602	827095
459	83785	826929
460	83957	826648
461	84144	826506
462	84302	826086
463	84485	825922
464	84504	824142
465	84688	823982
466	84842	823539
467	85018	823302
468	85179	822914
469	85205	821236
470	85389	821078
471	85560	820805
472	85737	820576
473	85894	820166
474	85910	818408
475	85929	816693
476	86109	816508
477	86293	816361
478	86457	816016
479	86640	815864
480	86815	815633
481	86839	813981
482	86861	812324
483	87029	812034
484	87200	811774
485	87217	810077
486	87369	809651
487	87548	809460
488	87560	807740
489	87739	807558
490	87900	807220
491	88064	806900
492	88080	805230
493	88255	805017
494	88414	804659
495	88581	804381
496	88753	804137
497	88768	802479
498	88940	802244
499	89110	801992
500	89308	801998
501	89481	801767
502	89631	801340
503	89796	801044
504	89970	800822
505	90162	800767
506	90332	800519
507	90515	800385
508	90694	800216
509	90872	800033
510	90887	798425
511	91057	798171
512	91229	797942
513	91241	796322
514	91392	795909
515	91557	795627
516	91718	795304
517	91890	795081
518	92047	794732
519	92221	794526
520	92406	794413
521	92588	794274
522	92603	792704
523	92788	792594
524	92955	792333
525	93125	792100
526	93297	791878
527	93305	790266
528	93323	788753
529	93505	788620
530	93677	788408
531	93844	788149
532	94012	787901
533	94181	787671
534	94359	787502
535	94520	787202
536	94693	786996
537	94854	786691
538	95027	786486
539	95184	786153
540	95373	786079
541	95555	785952
542	95720	785686
543	95874	785321
544	96038	785047
545	96228	784980
546	96410	784859
547	96580	784625
548	96754	784432
549	96780	783044
550	96953	782838
551	96986	781515
552	97146	781208
553	97317	781001
554	97494	780830
555	97663	780609
556	97829	780355
557	97997	780113
558	98033	778830
559	98212	778686
560	98391	778534
561	98561	778323
562	98741	778180
563	98919	778028
564	99093	777841
565	99253	777543
566	99416	777269
567	99588	777069
568	99769	776936
569	99931	776657
570	100099	776426
571	100263	776165
572	100417	775826
573	100597	775690
574	100772	775508
575	100947	775332
576	100967	773970
577	100978	772535
578	101130	772186
579	101311	772065
580	101476	771817
581	101488	770403
582	101533	769251
583	101707	769072
584	101885	768932
585	102062	768776
586	102222	768494
587	102398	768335
588	102569	768141
589	102731	767875
590	102902	767674
591	103077	767507
592	103260	767398
593	103452	767360
594	103615	767105
595	103795	766968
596	103979	766868
597	104163	766768
598	104341	766626
599	104512	766422
600	104666	766103
601	104838	765914
602	105061	766097
603	105236	765930
604	105395	765642
605	105558	765385
606	105739	765263
607	105900	764990
608	106080	764858
609	106262	764738
610	106433	764545
611	106636	764576
612	106813	764420
613	106984	764224
614	107005	762954
615	107149	762568
616	107334	762474
617	107494	762203
618	107661	761977
619	107840	761840
620	107989	761490
621	107999	760165
622	108184	760067
623	108354	759868
624	108523	759663
625	108697	759496
626	108880	759384
627	108918	758265
628	109085	758051
629	109263	757909
630	109420	757621
631	109619	757623
632	109810	757573
633	109979	757369
634	110139	757100
635	110317	756958
636	110325	755653
637	110336	754369
638	110509	754195
639	110685	754041
640	110854	753841
641	110861	752545
642	111033	752368
643	111202	752172
644	111226	750996
645	111407	750878
646	111559	750572
647	111732	750401
648	111746	749164
649	111920	749005
650	112104	748911
651	112294	748856
652	112470	748710
653	112638	748513
654	112806	748310
655	112980	748152
656	113156	748005
657	113313	747728
658	113488	747578
659	113659	747398
660	113833	747234
661	114012	747109
662	114181	746915
663	114358	746777
664	114521	746539
665	114708	746468
666	114890	746359
667	115070	746237
668	115101	745145
669	115282	745033
670	115463	744917
671	115636	744750
672	115820	744658
673	116005	744567
674	116165	744321
675	116175	743108
676	116343	742914
677	116517	742758
678	116713	742736
679	116889	742590
680	117066	742452
681	117229	742227
682	117397	742025
683	117571	741870
684	117737	741659
685	117913	741515
686	118078	741297
687	118092	740135
688	118107	738984
689	118285	738855
690	118453	738665
691	118631	738534
692	118792	738298
693	118803	737132
694	118951	736814
695	119131	736700
696	119146	735564
697	119321	735414
698	119487	735215
699	119637	734914
700	119673	733918
701	119847	733768
702	120029	733663
703	120205	733529
704	120367	733300
705	120388	732222
706	120573	732139
707	120749	732004
708	120916	731811
709	121091	731665
710	121104	730542
711	121280	730406
712	121453	730251
713	121632	730133
714	121644	729018
715	121806	728797
716	121965	728559
717	122125	728330
718	122297	728170
719	122469	728014
720	122662	727978
721	122829	727788
722	122998	727612
723	123167	727435
724	123348	727332
725	123515	727141
726	123543	726136
727	123697	725870
728	123704	724746
729	123875	724587
730	124055	724474
731	124217	724263
732	124415	724256
733	124575	724029
734	124743	723853
735	124921	723730
736	125097	723596
737	125258	723374
738	125413	723123
739	125580	722935
740	125596	721885
741	125612	720835
742	125782	720666
743	125952	720501
744	126108	720257
745	126283	720123
746	126465	720021
747	126643	719902
748	126822	719788
749	126981	719564
750	127173	719519
751	127332	719294
752	127512	719185
753	127520	718107
754	127702	718007
755	127872	717847
756	128062	717795
757	128223	717579
758	128388	717385
759	128566	717265
760	128739	717117
761	128912	716971
762	129081	716798
763	129089	715738
764	129257	715565
765	129414	715330
766	129585	715169
767	129777	715126
768	129788	714089
769	129807	713096
770	129973	712914
771	130153	712809
772	130327	712671
773	130531	712697
774	130695	712500
775	130865	712337
776	131028	712138
777	131036	711099
778	131213	710980
779	131405	710936
780	131581	710810
781	131611	709892
782	131784	709750
783	131960	709623
784	132140	709520
785	132338	709508
786	132515	709386
787	132689	709247
788	132700	708241
789	132882	708144
790	133059	708024
791	133080	707075
792	133261	706975
793	133438	706856
794	133452	705869
795	133628	705744
796	133796	705580
797	133985	705521
798	134152	705350
799	134327	705219
800	134485	705001
801	134668	704911
802	134845	704788
803	135029	704707
804	135208	704593
805	135223	703632
806	135243	702693
807	135420	702577
808	135637	702667
809	135824	702598
810	135991	702426
811	136018	701532
812	136176	701314
813	136200	700409
814	136373	700275
815	136535	700080
816	136709	699947
817	136869	699741
818	136890	698829
819	137061	698679
820	137235	698546
821	137247	697590
822	137413	697421
823	137568	697192
824	137755	697128
825	137932	697010
826	138105	696874
827	138296	696826
828	138492	696803
829	138665	696669
830	138836	696519
831	138995	696313
832	139014	695403
833	139180	695236
834	139357	695118
835	139521	694935
836	139691	694786
837	139868	694669
838	140039	694524
839	140051	693588
840	140063	692658
841	140241	692544
842	140259	691645
843	140409	691401
844	140597	691338
845	140775	691233
846	140931	691012
847	141121	690961
848	141128	690019
849	141310	689929
850	141459	689675
851	141621	689489
852	141633	688573
853	141658	687723
854	141821	687546
855	142011	687492
856	142028	686607
857	142210	686522
858	142402	686482
859	142570	686330
860	142749	686226
861	142923	686097
862	143092	685948
863	143252	685756
864	143433	685661
865	143624	685615
866	143798	685490
867	143966	685335
868	144130	685157
869	144306	685041
870	144482	684922
871	144547	684280
872	144727	684182
873	144738	683287
874	144925	683222
875	145160	683383
876	145425	683681
877	145608	683597
878	145776	683442
879	145943	683282
880	146112	683131
881	146285	682999
882	146488	683003
883	146664	682884
884	146843	682782
885	147015	682642
886	147184	682492
887	147346	682305
888	147517	682167
889	147529	681288
890	147680	681054
891	147850	680906
892	148032	680816
893	148193	680630
894	148365	680493
895	148535	680347
896	148702	680187
897	148873	680044
898	148887	679186
899	149053	679021
900	149226	678888
901	149401	678767
902	149423	677949
903	149580	677744
904	149753	677612
905	149925	677479
906	150099	677352
907	150284	677274
908	150462	677164
909	150473	676304
910	150662	676243
911	150832	676099
912	151002	675956
913	151025	675153
914	151188	674980
915	151208	674164
916	151380	674032
917	151534	673818
918	151705	673679
919	151868	673504
920	152045	673392
921	152219	673264
922	152385	673103
923	152574	673044
924	152744	672899
925	152915	672763
926	153084	672613
927	153250	672450
928	153411	672269
929	153580	672121
930	153768	672053
931	153968	672043
932	154154	671967
933	154314	671781
934	154477	671607
935	154640	671430
936	154802	671252
937	154960	671055
938	155117	670854
939	155296	670747
940	155473	670635
941	155645	670499
942	155814	670349
943	155842	669593
944	156000	669400
945	156014	668587
946	156029	667779
947	156193	667611
948	156360	667457
949	156536	667338
950	156703	667185
951	156879	667068
952	157063	666984
953	157225	666806
954	157377	666587
955	157566	666527
956	157738	666390
957	157911	666260
958	158083	666124
959	158264	666027
960	158429	665864
961	158607	665757
962	158770	665584
963	158793	664824
964	158970	664709
965	159154	664626
966	159321	664471
967	159340	663700
968	159361	662938
969	159548	662865
970	159721	662736
971	159901	662635
972	160075	662513
973	160256	662414
974	160434	662307
975	160596	662132
976	160765	661986
977	160935	661842
978	161104	661695
979	161123	660933
980	161298	660812
981	161477	660710
982	161658	660614
983	161670	659825
984	161835	659663
985	161843	658864
986	161998	658663
987	162172	658538
988	162347	658417
989	162359	657637
990	162534	657518
991	162753	657576
992	162772	656826
993	162943	656691
994	163120	656580
995	163316	656544
996	163332	655785
997	163355	655059
998	163372	654309
999	163540	654163
1000	163749	654179
1001	163908	653999
1002	164089	653902
1003	164276	653833
1004	164446	653695
1005	164599	653489
1006	164620	652760
1007	164778	652576
1008	164946	652430
1009	165126	652333
1010	165307	652237
1011	165481	652116
1012	165673	652061
1013	165846	651935
1014	166027	651843
1015	166189	651673
1016	166366	651559
1017	166541	651441
1018	166705	651280
1019	166877	651150
1020	167064	651078
1021	167230	650921
1022	167399	650781
1023	167578	650676
1024	167752	650554
1025	167924	650422
1026	168122	650389
1027	168286	650228
1028	168469	650136
1029	168635	649984
1030	168808	649853
1031	168981	649728
1032	169165	649640
1033	169331	649486
1034	169498	649333
1035	169671	649205
1036	169853	649111
1037	170015	648942
1038	170185	648801
1039	170383	648768
1040	170544	648591
1041	170700	648398
1042	170711	647657
1043	170889	647546
1044	171082	647492
1045	171258	647377
1046	171440	647280
1047	171647	647280
1048	171812	647122
1049	171993	647022
1050	172156	646858
1051	172349	646803
1052	172524	646680
1053	172700	646561
1054	172879	646455
1055	173070	646390
1056	173250	646287
1057	173446	646244
1058	173616	646102
1059	173795	645995
1060	173954	645812
1061	173969	645097
1062	174152	645003
1063	174330	644893
1064	174497	644740
1065	174678	644637
1066	174846	644492
1067	175016	644350
1068	175209	644292
1069	175397	644218
1070	175589	644157
1071	175771	644057
1072	175955	643969
1073	176143	643890
1074	176330	643811
1075	176511	643710
1076	176523	642992
1077	176687	642828
1078	176857	642684
1079	177032	642562
1080	177211	642454
1081	177396	642364
1082	177591	642312
1083	177780	642238
1084	177958	642126
1085	178140	642027
1086	178305	641867
1087	178484	641755
1088	178667	641662
1089	178835	641511
1090	179014	641398
1091	179025	640689
1092	179200	640563
1093	179382	640465
1094	179561	640353
1095	179582	639679
1096	179750	639530
1097	179926	639409
1098	180084	639226
1099	180266	639125
1100	180448	639027
1101	180627	638914
1102	180807	638807
1103	180992	638718
